Tidal_Volume,Respiratory_Rate,FiO2,PEEP,PIP,Time,label,parameter
488,12,48,10,35,8,Malfunction,PIP
833,16,51,7,29,10,Malfunction,Tidal_Volume
409,17,54,7,20,3,Not malfunction,parameters are working correctly
502,19,53,10,22,2,Not malfunction,parameters are working correctly
916,18,46,7,27,10,Malfunction,Tidal_Volume
609,18,42,10,25,4,Not malfunction,parameters are working correctly
694,19,51,7,23,1,Not malfunction,parameters are working correctly
641,17,21,5,26,8,Malfunction,FiO2
478,12,53,10,24,4,Not malfunction,parameters are working correctly
589,14,60,7,22,1,Not malfunction,parameters are working correctly
561,16,20,8,25,7,Malfunction,FiO2
628,15,53,13,24,10,Malfunction,PEEP
462,17,51,6,27,2,Not malfunction,parameters are working correctly
648,10,49,7,35,10,Malfunction,PIP
510,6,47,6,26,10,Malfunction,Respiratory_Rate
643,13,51,13,25,7,Malfunction,PEEP
650,21,50,6,37,7,Malfunction,PIP
479,12,57,5,28,3,Not malfunction,parameters are working correctly
455,19,50,13,27,7,Malfunction,PEEP
605,14,53,12,24,10,Malfunction,PEEP
519,15,56,8,30,3,Not malfunction,parameters are working correctly
496,13,30,9,23,8,Malfunction,FiO2
438,19,42,7,20,1,Not malfunction,parameters are working correctly
510,18,53,9,27,4,Not malfunction,parameters are working correctly
355,7,45,9,24,6,Malfunction,Respiratory_Rate
601,9,51,7,23,7,Malfunction,Respiratory_Rate
412,9,44,10,26,6,Malfunction,Respiratory_Rate
647,13,49,10,27,1,Not malfunction,parameters are working correctly
603,20,41,9,27,2,Not malfunction,parameters are working correctly
417,6,47,6,26,7,Malfunction,Respiratory_Rate
553,17,53,12,28,9,Malfunction,PEEP
754,17,44,15,29,9,Malfunction,PEEP
388,5,56,8,26,6,Malfunction,Respiratory_Rate
567,17,44,12,24,7,Malfunction,PEEP
482,16,53,7,24,4,Not malfunction,parameters are working correctly
456,19,45,7,38,10,Malfunction,PIP
579,18,59,9,30,2,Not malfunction,parameters are working correctly
591,16,46,7,40,9,Malfunction,PIP
602,11,51,15,23,6,Malfunction,PEEP
443,20,55,8,20,5,Not malfunction,parameters are working correctly
550,13,58,10,29,1,Not malfunction,parameters are working correctly
690,16,46,12,20,8,Malfunction,PEEP
610,19,46,7,22,3,Not malfunction,parameters are working correctly
689,11,50,8,23,7,Malfunction,Respiratory_Rate
665,13,60,7,22,1,Not malfunction,parameters are working correctly
548,17,42,9,27,3,Not malfunction,parameters are working correctly
445,16,56,7,27,5,Not malfunction,parameters are working correctly
668,15,53,6,35,8,Malfunction,PIP
503,8,52,7,21,7,Malfunction,Respiratory_Rate
456,18,47,5,21,5,Not malfunction,parameters are working correctly
663,16,30,9,26,8,Malfunction,FiO2
535,6,55,9,22,10,Malfunction,Respiratory_Rate
538,15,52,8,36,8,Malfunction,PIP
630,15,23,6,22,7,Malfunction,FiO2
425,18,52,9,23,4,Not malfunction,parameters are working correctly
492,19,29,8,25,8,Malfunction,FiO2
518,17,53,10,27,1,Not malfunction,parameters are working correctly
423,7,56,8,26,8,Malfunction,Respiratory_Rate
811,16,49,5,23,9,Malfunction,Tidal_Volume
541,13,40,10,24,3,Not malfunction,parameters are working correctly
485,17,49,13,25,8,Malfunction,PEEP
516,19,58,5,23,3,Not malfunction,parameters are working correctly
710,10,55,8,22,9,Malfunction,Respiratory_Rate
468,16,47,6,21,2,Not malfunction,parameters are working correctly
606,20,51,8,37,10,Malfunction,PIP
433,18,53,7,27,2,Not malfunction,parameters are working correctly
561,13,47,6,25,4,Not malfunction,parameters are working correctly
807,18,47,7,25,10,Malfunction,Tidal_Volume
581,15,50,10,25,1,Not malfunction,parameters are working correctly
417,5,54,6,23,7,Malfunction,Respiratory_Rate
369,14,46,13,24,6,Malfunction,PEEP
674,14,57,5,25,4,Not malfunction,parameters are working correctly
899,13,45,4,22,9,Malfunction,Tidal_Volume
640,18,55,8,21,2,Not malfunction,parameters are working correctly
422,12,25,8,25,9,Malfunction,FiO2
551,14,54,5,40,9,Malfunction,PIP
519,17,50,13,26,9,Malfunction,PEEP
588,15,43,8,35,7,Malfunction,PIP
599,15,21,8,26,10,Malfunction,FiO2
688,20,45,8,23,2,Not malfunction,parameters are working correctly
616,16,46,15,28,7,Malfunction,PEEP
431,15,43,5,27,3,Not malfunction,parameters are working correctly
959,12,50,6,29,9,Malfunction,Tidal_Volume
598,15,45,15,27,6,Malfunction,PEEP
630,12,51,8,39,6,Malfunction,PIP
580,5,50,6,25,10,Malfunction,Respiratory_Rate
422,11,50,6,24,10,Malfunction,Respiratory_Rate
490,9,51,8,27,9,Malfunction,Respiratory_Rate
590,18,47,9,23,3,Not malfunction,parameters are working correctly
574,18,40,10,24,5,Not malfunction,parameters are working correctly
507,13,47,8,23,4,Not malfunction,parameters are working correctly
505,12,57,6,29,5,Not malfunction,parameters are working correctly
490,14,46,9,27,2,Not malfunction,parameters are working correctly
595,15,20,9,24,9,Malfunction,FiO2
564,13,30,8,24,8,Malfunction,FiO2
830,17,46,9,27,8,Malfunction,Tidal_Volume
451,12,60,7,24,2,Not malfunction,parameters are working correctly
540,17,48,14,24,8,Malfunction,PEEP
615,17,42,8,27,3,Not malfunction,parameters are working correctly
573,14,49,14,22,10,Malfunction,PEEP
499,19,49,7,26,5,Not malfunction,parameters are working correctly
554,16,20,7,23,7,Malfunction,FiO2
446,17,46,7,24,3,Not malfunction,parameters are working correctly
600,5,48,5,23,7,Malfunction,Respiratory_Rate
642,16,58,6,21,3,Not malfunction,parameters are working correctly
450,15,54,8,39,8,Malfunction,PIP
804,15,49,7,24,8,Malfunction,Tidal_Volume
635,16,53,10,26,1,Not malfunction,parameters are working correctly
944,14,57,5,26,9,Malfunction,Tidal_Volume
900,15,50,7,20,7,Malfunction,Tidal_Volume
511,15,58,7,20,5,Not malfunction,parameters are working correctly
468,8,44,6,30,8,Malfunction,Respiratory_Rate
388,16,52,7,36,10,Malfunction,PIP
619,18,25,5,22,8,Malfunction,FiO2
602,12,55,7,23,4,Not malfunction,parameters are working correctly
409,12,48,10,21,5,Not malfunction,parameters are working correctly
601,17,40,7,28,5,Not malfunction,parameters are working correctly
576,19,48,7,30,4,Not malfunction,parameters are working correctly
455,15,58,10,25,3,Not malfunction,parameters are working correctly
658,15,44,12,22,10,Malfunction,PEEP
988,15,48,5,27,10,Malfunction,Tidal_Volume
605,15,44,7,37,6,Malfunction,PIP
531,14,20,6,23,8,Malfunction,FiO2
695,15,60,7,30,3,Not malfunction,parameters are working correctly
405,14,60,10,28,1,Not malfunction,parameters are working correctly
640,15,53,7,25,2,Not malfunction,parameters are working correctly
445,14,60,6,25,5,Not malfunction,parameters are working correctly
574,16,55,13,24,10,Malfunction,PEEP
1000,13,51,7,26,7,Malfunction,Tidal_Volume
602,12,59,10,24,2,Not malfunction,parameters are working correctly
535,14,21,7,25,6,Malfunction,FiO2
429,13,57,10,30,4,Not malfunction,parameters are working correctly
653,16,23,9,23,6,Malfunction,FiO2
506,17,44,6,23,5,Not malfunction,parameters are working correctly
410,14,48,8,23,4,Not malfunction,parameters are working correctly
493,14,56,8,23,2,Not malfunction,parameters are working correctly
663,14,53,8,26,5,Not malfunction,parameters are working correctly
493,19,44,13,22,7,Malfunction,PEEP
972,15,51,6,25,10,Malfunction,Tidal_Volume
476,16,40,10,28,2,Not malfunction,parameters are working correctly
694,14,51,7,29,3,Not malfunction,parameters are working correctly
433,18,59,9,22,5,Not malfunction,parameters are working correctly
523,16,57,6,20,5,Not malfunction,parameters are working correctly
463,16,49,9,27,4,Not malfunction,parameters are working correctly
670,15,59,10,25,4,Not malfunction,parameters are working correctly
517,16,46,8,26,4,Not malfunction,parameters are working correctly
660,9,54,4,19,8,Malfunction,Respiratory_Rate
568,6,55,8,22,8,Malfunction,Respiratory_Rate
604,18,56,5,37,10,Malfunction,PIP
522,15,47,10,40,6,Malfunction,PIP
604,19,53,5,39,8,Malfunction,PIP
462,8,56,7,32,7,Malfunction,Respiratory_Rate
648,12,53,9,26,2,Not malfunction,parameters are working correctly
645,15,52,5,20,3,Not malfunction,parameters are working correctly
618,14,23,6,32,9,Malfunction,FiO2
552,14,29,6,25,10,Malfunction,FiO2
854,17,56,10,23,10,Malfunction,Tidal_Volume
616,5,51,9,25,7,Malfunction,Respiratory_Rate
415,17,49,9,26,5,Not malfunction,parameters are working correctly
586,13,55,9,24,3,Not malfunction,parameters are working correctly
597,12,51,6,21,1,Not malfunction,parameters are working correctly
547,13,39,12,26,8,Malfunction,PEEP
505,14,45,12,28,7,Malfunction,PEEP
494,18,53,7,30,4,Not malfunction,parameters are working correctly
373,17,47,14,29,6,Malfunction,PEEP
516,14,49,14,25,7,Malfunction,PEEP
644,19,46,6,30,1,Not malfunction,parameters are working correctly
470,14,40,9,22,4,Not malfunction,parameters are working correctly
653,15,52,10,26,1,Not malfunction,parameters are working correctly
597,13,51,6,21,1,Not malfunction,parameters are working correctly
524,18,42,8,39,7,Malfunction,PIP
468,17,48,6,23,4,Not malfunction,parameters are working correctly
521,16,20,9,24,7,Malfunction,FiO2
468,11,56,6,28,10,Malfunction,Respiratory_Rate
565,15,60,9,25,4,Not malfunction,parameters are working correctly
411,14,38,15,28,7,Malfunction,PEEP
576,12,52,8,22,2,Not malfunction,parameters are working correctly
561,13,47,9,28,3,Not malfunction,parameters are working correctly
484,6,54,9,21,9,Malfunction,Respiratory_Rate
949,14,46,6,24,10,Malfunction,Tidal_Volume
945,18,46,4,23,7,Malfunction,Tidal_Volume
525,15,48,8,35,10,Malfunction,PIP
593,17,47,7,36,9,Malfunction,PIP
667,14,43,5,30,1,Not malfunction,parameters are working correctly
465,16,40,7,24,1,Not malfunction,parameters are working correctly
527,16,54,7,35,8,Malfunction,PIP
571,18,51,5,21,4,Not malfunction,parameters are working correctly
887,16,56,5,21,6,Malfunction,Tidal_Volume
534,12,57,9,23,5,Not malfunction,parameters are working correctly
499,16,52,5,27,1,Not malfunction,parameters are working correctly
544,17,28,5,23,9,Malfunction,FiO2
641,17,57,5,25,1,Not malfunction,parameters are working correctly
615,14,25,6,24,10,Malfunction,FiO2
486,19,42,5,22,2,Not malfunction,parameters are working correctly
480,14,20,7,28,9,Malfunction,FiO2
449,16,26,7,25,9,Malfunction,FiO2
546,15,48,7,39,9,Malfunction,PIP
435,7,39,6,26,6,Malfunction,Respiratory_Rate
870,17,53,5,25,6,Malfunction,Tidal_Volume
595,18,45,8,26,3,Not malfunction,parameters are working correctly
459,8,49,7,31,8,Malfunction,Respiratory_Rate
615,13,47,8,24,2,Not malfunction,parameters are working correctly
545,16,49,14,25,9,Malfunction,PEEP
599,15,49,8,36,10,Malfunction,PIP
563,17,45,10,26,4,Not malfunction,parameters are working correctly
463,19,44,10,23,1,Not malfunction,parameters are working correctly
643,14,56,6,27,2,Not malfunction,parameters are working correctly
649,9,48,7,24,9,Malfunction,Respiratory_Rate
466,14,58,7,21,1,Not malfunction,parameters are working correctly
604,15,56,7,30,3,Not malfunction,parameters are working correctly
636,14,41,8,20,5,Not malfunction,parameters are working correctly
531,7,48,7,27,6,Malfunction,Respiratory_Rate
585,12,40,8,24,5,Not malfunction,parameters are working correctly
588,12,53,9,24,5,Not malfunction,parameters are working correctly
405,13,51,9,25,4,Not malfunction,parameters are working correctly
660,20,51,8,27,4,Not malfunction,parameters are working correctly
572,13,55,13,22,7,Malfunction,PEEP
502,16,40,7,30,4,Not malfunction,parameters are working correctly
456,17,45,9,38,7,Malfunction,PIP
629,20,60,9,29,5,Not malfunction,parameters are working correctly
479,8,39,9,22,10,Malfunction,Respiratory_Rate
453,13,51,5,27,1,Not malfunction,parameters are working correctly
639,20,50,6,20,3,Not malfunction,parameters are working correctly
521,19,41,5,27,1,Not malfunction,parameters are working correctly
996,17,52,7,23,9,Malfunction,Tidal_Volume
497,17,53,10,20,2,Not malfunction,parameters are working correctly
638,19,48,6,20,1,Not malfunction,parameters are working correctly
508,17,58,14,29,9,Malfunction,PEEP
657,15,57,9,28,1,Not malfunction,parameters are working correctly
422,12,49,6,26,5,Not malfunction,parameters are working correctly
570,14,60,9,26,3,Not malfunction,parameters are working correctly
814,19,52,7,24,7,Malfunction,Tidal_Volume
428,13,59,6,29,3,Not malfunction,parameters are working correctly
464,5,54,7,24,8,Malfunction,Respiratory_Rate
557,18,49,14,27,8,Malfunction,PEEP
528,18,50,8,27,4,Not malfunction,parameters are working correctly
675,15,53,6,28,2,Not malfunction,parameters are working correctly
515,16,26,8,23,8,Malfunction,FiO2
693,16,51,13,24,7,Malfunction,PEEP
416,17,59,6,27,3,Not malfunction,parameters are working correctly
521,17,58,5,30,5,Not malfunction,parameters are working correctly
592,11,49,5,18,7,Malfunction,Respiratory_Rate
486,15,57,10,30,5,Not malfunction,parameters are working correctly
668,19,45,7,25,4,Not malfunction,parameters are working correctly
697,10,47,5,28,9,Malfunction,Respiratory_Rate
700,18,53,5,29,5,Not malfunction,parameters are working correctly
450,19,50,10,29,1,Not malfunction,parameters are working correctly
525,5,52,7,25,6,Malfunction,Respiratory_Rate
524,16,50,13,28,10,Malfunction,PEEP
759,14,58,8,37,10,Malfunction,PIP
642,20,55,6,27,4,Not malfunction,parameters are working correctly
624,16,59,8,27,2,Not malfunction,parameters are working correctly
528,14,47,5,21,2,Not malfunction,parameters are working correctly
598,16,21,9,25,10,Malfunction,FiO2
574,17,55,5,27,3,Not malfunction,parameters are working correctly
497,18,42,8,37,6,Malfunction,PIP
525,14,49,14,26,8,Malfunction,PEEP
648,17,20,5,28,6,Malfunction,FiO2
400,15,28,9,29,10,Malfunction,FiO2
415,16,56,8,37,10,Malfunction,PIP
641,15,52,10,39,8,Malfunction,PIP
415,20,60,9,28,5,Not malfunction,parameters are working correctly
437,17,41,14,21,7,Malfunction,PEEP
480,19,45,6,29,1,Not malfunction,parameters are working correctly
463,20,57,9,23,2,Not malfunction,parameters are working correctly
464,18,45,14,22,10,Malfunction,PEEP
513,17,53,15,26,8,Malfunction,PEEP
523,12,58,9,30,3,Not malfunction,parameters are working correctly
522,16,56,7,39,6,Malfunction,PIP
952,15,44,9,25,9,Malfunction,Tidal_Volume
692,19,51,9,22,4,Not malfunction,parameters are working correctly
553,15,30,9,21,10,Malfunction,FiO2
505,8,54,7,25,6,Malfunction,Respiratory_Rate
831,20,50,7,23,10,Malfunction,Tidal_Volume
437,20,48,9,22,3,Not malfunction,parameters are working correctly
500,18,27,8,22,8,Malfunction,FiO2
652,20,45,9,29,5,Not malfunction,parameters are working correctly
923,17,57,8,25,9,Malfunction,Tidal_Volume
610,16,28,6,23,7,Malfunction,FiO2
527,16,58,8,24,5,Not malfunction,parameters are working correctly
664,14,57,10,24,3,Not malfunction,parameters are working correctly
458,16,45,6,37,10,Malfunction,PIP
655,15,42,10,22,4,Not malfunction,parameters are working correctly
457,13,56,10,23,1,Not malfunction,parameters are working correctly
503,15,20,8,19,8,Malfunction,FiO2
445,8,44,8,25,6,Malfunction,Respiratory_Rate
602,20,41,8,27,1,Not malfunction,parameters are working correctly
575,16,43,6,28,5,Not malfunction,parameters are working correctly
482,15,29,6,25,8,Malfunction,FiO2
539,15,25,8,22,10,Malfunction,FiO2
578,14,40,10,27,1,Not malfunction,parameters are working correctly
545,13,60,9,27,2,Not malfunction,parameters are working correctly
504,15,25,6,26,10,Malfunction,FiO2
625,15,49,9,38,7,Malfunction,PIP
605,16,48,13,25,9,Malfunction,PEEP
656,20,42,13,26,8,Malfunction,PEEP
498,15,49,7,28,3,Not malfunction,parameters are working correctly
570,16,21,7,22,6,Malfunction,FiO2
620,17,44,7,24,4,Not malfunction,parameters are working correctly
883,14,53,5,26,7,Malfunction,Tidal_Volume
605,20,46,6,36,10,Malfunction,PIP
399,8,47,7,23,7,Malfunction,Respiratory_Rate
870,18,51,7,24,9,Malfunction,Tidal_Volume
546,18,41,5,20,1,Not malfunction,parameters are working correctly
681,19,54,9,23,4,Not malfunction,parameters are working correctly
530,15,60,8,22,1,Not malfunction,parameters are working correctly
421,18,60,9,25,1,Not malfunction,parameters are working correctly
856,14,47,4,23,6,Malfunction,Tidal_Volume
586,19,58,8,24,5,Not malfunction,parameters are working correctly
564,13,51,9,37,10,Malfunction,PIP
601,20,56,6,27,2,Not malfunction,parameters are working correctly
646,18,57,5,29,4,Not malfunction,parameters are working correctly
421,20,46,10,30,2,Not malfunction,parameters are working correctly
612,17,26,6,22,8,Malfunction,FiO2
954,12,46,5,23,10,Malfunction,Tidal_Volume
926,17,53,7,26,6,Malfunction,Tidal_Volume
439,16,43,6,26,5,Not malfunction,parameters are working correctly
406,17,60,10,28,4,Not malfunction,parameters are working correctly
581,14,43,7,39,9,Malfunction,PIP
645,15,41,7,36,10,Malfunction,PIP
498,17,53,15,26,8,Malfunction,PEEP
500,16,48,14,27,9,Malfunction,PEEP
562,13,52,5,39,10,Malfunction,PIP
631,17,44,15,25,8,Malfunction,PEEP
474,15,47,8,38,6,Malfunction,PIP
651,17,42,7,27,5,Not malfunction,parameters are working correctly
621,6,49,7,25,10,Malfunction,Respiratory_Rate
464,11,48,6,26,6,Malfunction,Respiratory_Rate
956,13,50,8,24,7,Malfunction,Tidal_Volume
497,13,49,9,27,5,Not malfunction,parameters are working correctly
514,5,52,9,25,9,Malfunction,Respiratory_Rate
619,14,45,10,24,2,Not malfunction,parameters are working correctly
565,17,21,7,28,7,Malfunction,FiO2
375,9,44,8,24,8,Malfunction,Respiratory_Rate
967,19,46,8,25,7,Malfunction,Tidal_Volume
378,15,24,8,20,9,Malfunction,FiO2
544,18,42,6,20,3,Not malfunction,parameters are working correctly
866,17,37,7,25,7,Malfunction,Tidal_Volume
456,14,44,12,24,10,Malfunction,PEEP
438,20,42,6,22,2,Not malfunction,parameters are working correctly
480,18,57,8,20,4,Not malfunction,parameters are working correctly
